name,bias1,bias2,bias3,bias4,smad1,smad2,smad3,smad4,oult1,oult2,oult3,oult4
treyer_b2_1,0.043747550691978505,0.009757786261100848,-0.045525174998288176,-0.10507576875529406,0.013783456709856735,0.018936732788882426,0.05407403019660752,0.05622803437979039,0.09708454809788013,0.16554122151957562,0.40040953082643155,0.4283604129566316
sim_UD_ALL_b2_1,0.08770593255758286,0.009035971015691757,-0.05369582772254944,-0.15256571769714355,0.05165514110103249,0.04818838650584221,0.07437495127245783,0.12503514731973409,0.35174927111138854,0.3570348719836205,0.4914370810700973,0.6779911363692893
sim_UD_D_HeadOnly_b2_1,0.07363709807395935,0.004588582552969456,-0.05258036032319069,-0.14589686691761017,0.043460196539014576,0.03733292411863803,0.06741418550759554,0.09022586165741085,0.3155247813181104,0.28320903042314005,0.4750558450344274,0.5465288027377714
sim_UD_D_adv_ALL_b2_1,-0.1501351147890091,-0.4168006181716919,-0.686751127243042,-0.7992920875549316,0.09811533927619456,0.0887053424656391,0.046584606349468226,0.017831709444522857,0.8763119532888985,0.9999999999496069,0.9999999998138496,0.9999999985228951
sim_UD_HeadOnly_b2_1,0.08266131579875946,0.0032277139835059643,-0.05183463916182518,-0.163954496383667,0.04852525236010551,0.04771923099160194,0.07127286589443683,0.12349060809910296,0.33826530609779404,0.3558254384017423,0.48938942656563855,0.6617429827743826
sim_UD_D_ALL_b2_1,0.07442791014909744,0.009181235916912556,-0.04104168713092804,-0.11230971664190292,0.04327287731878459,0.037912492232769726,0.07010921728089452,0.09767847189456223,0.2995626821939094,0.2834106026867864,0.47617274749140487,0.5406203832487143
sim_UD_D_adv_HeadOnly_b2_1,0.3141170144081116,-0.09821869432926178,-0.5156340003013611,-0.6896520853042603,0.15171235804259775,0.1371620198249817,0.07203229426145553,0.027572629237174986,0.9999999999271136,0.6887724248796224,0.9999999998138496,0.9999999985228951
treyer_b2_1,1.1655127368765341,0.25666083345256296,0.03119297064220758,-0.005301155118099751,1.7473888174505317,0.13207452636647343,0.06780669741071746,0.09356204349540205,0.6474529925961676,0.5978812738777133,0.46431479482224325,0.5837663804460141
sim_UD_ALL_b2_1,1.1884002275747985,0.20393941052772932,0.02152975935486216,-0.09154871058394973,1.0387964752551901,0.16360546014573643,0.06362199968295616,0.11330233355327018,0.8572055497272861,0.7506505896597538,0.43818288548885437,0.6461816538270344
sim_UD_D_HeadOnly_b2_1,1.158692935366303,0.211232574259828,0.027629640996905746,-0.033805547193526006,1.3084851059805405,0.17360932440187277,0.06306969752260119,0.06304810299856695,0.7991425581338969,0.7106564461476559,0.4480296919043342,0.4423859014662005
sim_UD_D_adv_ALL_b2_1,-0.15213980736088548,-0.47262999249465537,-0.6940142650589496,-0.7965726736920762,0.10070089908103927,0.10693550017596763,0.05454068200701587,0.017305159287563196,0.8632312729827628,0.999999999995277,0.999999999990532,0.9999999999435155
sim_UD_HeadOnly_b2_1,1.1897467060006806,0.21404838041209504,0.03903861060884407,-0.09019317890173192,1.1491887419304778,0.1920046119687709,0.07800326910106031,0.11999768905225444,0.8392296526206119,0.7592983549845828,0.5375977579528338,0.6640872118919968
sim_UD_D_ALL_b2_1,1.1494506894402774,0.20845729419269365,0.03634469406901979,-0.022372412054555743,1.3430788332266428,0.16159461545862577,0.06299687518995982,0.06740796332988055,0.7854369915135969,0.7116199328359493,0.45414607358164194,0.4621554450710486
sim_UD_D_adv_HeadOnly_b2_1,0.3110172465097761,-0.18454577637449893,-0.5268647128661296,-0.6854472759584107,0.1557103595385761,0.16535071019015926,0.08433439306194468,0.0267583765301867,0.9999999999831212,0.8513632864301809,0.999999999990532,0.9999999999435155
treyer_b2_1,0.3269028127331293,0.12151696591932074,-0.3878383929330016,-0.3723887572773824,0.043668822686735755,0.04507924058516645,0.39566690790023606,0.5070308230646158,0.39654640752496256,0.40184520737988455,0.932038830426996,0.7777776913580343
sim_UD_ALL_b2_1,0.4779394268989563,0.14954327046871185,-0.2873019576072693,-0.4192969501018524,0.09203830511346459,0.06903705355077981,0.2675352692216635,0.24691842942237852,0.5137218623146094,0.47924141441351026,0.9126213547931002,0.7777776913580343
sim_UD_D_HeadOnly_b2_1,0.3405791223049164,0.04194677248597145,-0.2799030840396881,-0.420796662569046,0.07055280629396438,0.061595528206229204,0.2560945112496614,0.28056392287015913,0.4856614244570887,0.44643772401515236,0.8932038791592045,0.7777776913580343
sim_UD_HeadOnly_b2_1,0.6064305305480957,0.1448509395122528,-0.19953036308288574,-0.41047346591949463,0.0923882607512176,0.07116763397678733,0.39014522761702536,0.270831486582756,0.5319148934530019,0.48641722168815105,0.9223300926100481,0.7777776913580343
sim_UD_D_ALL_b2_1,0.34050342440605164,0.08059609681367874,-0.2290969043970108,-0.3766542077064514,0.06867528949230908,0.06003263567313551,0.23693440418243406,0.4404069916427135,0.473943878978124,0.4510507429774214,0.8689320346168348,0.7777776913580343
sim_UD_D_adv_HeadOnly_b2_1,0.38552290201187134,-0.04306866228580475,-0.4967421889305115,-0.6830679774284363,0.25061582379341124,0.10128298955708742,0.057565863212943075,0.02826650927066803,0.9999999996916435,0.5986673497700321,0.9999999951456311,0.9999998888889013
treyer_b2_1,0.9092290575728725,0.23486356560730356,0.037749525936704616,-0.03983564225295378,0.20241111547052765,0.10612029090605687,0.07521965266808359,0.08118344929841548,0.5685975607589187,0.5593970569973206,0.48978347042092607,0.520754715998576
sim_UD_ALL_b2_1,0.9662514049766191,0.18594947343436047,0.020494278746184584,-0.10345984249909801,1.288434843429258,0.1529091783274563,0.07883791844807901,0.13182376353043315,0.7983993899396344,0.7083383178958801,0.5285147909336643,0.6471698100996796
sim_UD_D_HeadOnly_b2_1,0.9719411723902744,0.18567546487419398,0.027169157339960375,-0.02735711664895571,1.2319045917445746,0.14730279624661166,0.07879773437376739,0.07501433124607237,0.7484756094708553,0.6542648641399372,0.5202805731868617,0.4830188670131719
sim_UD_HeadOnly_b2_1,0.9633437324405368,0.18897807268129377,0.03283509948633481,-0.10281876819746803,1.2970717442414583,0.17174445103028302,0.09641442672138399,0.13388073449461058,0.7789634143372853,0.7126450531507782,0.6047575478485033,0.6660377345923816
sim_UD_D_ALL_b2_1,0.9498756217705948,0.1924326714189719,0.03844797927672246,-0.013711236378967836,1.0506997063897823,0.1409012543128074,0.08000431920156623,0.07635282853141608,0.7381859753284352,0.6512740757684802,0.5315645012102579,0.5226415084478462
sim_UD_D_adv_HeadOnly_b2_1,0.2793681408263752,-0.17820002239499697,-0.5271424857435109,-0.6825890930646943,0.13631349635134313,0.16326390420246806,0.07992240178732521,0.026154200157214213,0.9999999996189025,0.8589544202824555,0.9999999996950291,0.9999999981132075
treyer_b3_1,0.029310760700540305,0.005500512579000133,-0.04050619566980675,-0.09262520666705482,0.0100861453878894,0.014611480851236952,0.042882825557243515,0.038314630341924845,0.07827988337621866,0.13822817979549343,0.33842144446418065,0.32348596702587007
sim_UD_ALL_b3_1,0.07675375789403915,0.01069110818207264,-0.04915754124522209,-0.12890534102916718,0.04419845480471849,0.04331624758243561,0.06772673860788345,0.1081593676418066,0.3031341107650777,0.3231203386251199,0.4644452716931412,0.5627769563326781
sim_UD_D_HeadOnly_b3_1,0.05964677408337593,0.005971119739115238,-0.05238999053835869,-0.12543798983097076,0.03543399972170591,0.03344146128036082,0.06498155694678426,0.07084951909929514,0.24030612243146457,0.24339850835298335,0.45588235285631373,0.45937961527418075
sim_UD_HeadOnly_b3_1,0.07678786665201187,0.004511423408985138,-0.054577406495809555,-0.14646749198436737,0.04442908353433013,0.04182425804324448,0.0681876978188753,0.1036824739024043,0.3153061224259981,0.3212054021204795,0.47338049134896115,0.5878877391611702
sim_UD_D_ALL_b3_1,0.0659782662987709,0.01035643182694912,-0.04132520779967308,-0.1132606714963913,0.0347294987373054,0.03332967342473566,0.06730438045039773,0.07771538669541478,0.23192419823382476,0.2430457568916022,0.4644452716931412,0.49630723708078694
sim_UD_D_adv_HeadOnly_b3_1,0.3402777314186096,-0.0802665576338768,-0.505991518497467,-0.6834738254547119,0.15473253009617327,0.13989255970716474,0.07346613920331001,0.028121671092510223,0.9999999999271136,0.7210743801289521,0.9999999998138496,0.9999999985228951
treyer_b3_1,0.9821009524070329,0.18275344989004016,-0.004582571844090913,-0.04507979876628019,0.8819761063251571,0.10488898994386295,0.0662646670968408,0.07898674714956644,0.6078216250783542,0.5674794904828887,0.45758298774396805,0.5179055580367202
sim_UD_ALL_b3_1,1.1431580690727179,0.20614834988057026,0.030320077675052758,-0.07625430203371912,1.1716048826140535,0.17321097144452124,0.0639466758653212,0.1168591788293114,0.8286297808994931,0.7486291568039227,0.4526122441207691,0.6224582015012168
sim_UD_D_HeadOnly_b3_1,1.0680841538388417,0.2032455662257394,0.028570287522665935,-0.03473554647552726,1.5055720241660453,0.17239861915277194,0.06524861722582544,0.08125192508600718,0.7380076291945784,0.6750877292381603,0.4544679884067634,0.5298237686099286
sim_UD_D_adv_ALL_b3_1,-0.17998231274903917,-0.4899480626234273,-0.7040623951018002,-0.8032529335721822,0.09739402685187078,0.10342389264245827,0.052749644704123855,0.01673688282537051,0.8834351686040672,0.999999999995277,0.999999999990532,0.9999999999435155
sim_UD_HeadOnly_b3_1,1.1474453209747664,0.213220139830616,0.04850506606201813,-0.07815943819359207,1.273223777069668,0.19571359970899857,0.07397368714147841,0.11701107166377578,0.8238699658909653,0.7476892849854405,0.5114185082039859,0.6209896068334281
sim_UD_D_ALL_b3_1,1.0649530311939785,0.1873506098908303,0.019524521568522548,-0.025842399312777188,1.4935555264295424,0.14692417679417166,0.05686804485727665,0.07951650840350616,0.7388515680258777,0.6576363404477491,0.4015887443390181,0.5196565747560067
sim_UD_D_adv_HeadOnly_b3_1,0.33711620118075514,-0.16831219678176726,-0.5174458158645672,-0.6791853466754435,0.15881014913037447,0.168642414171595,0.08601327219766013,0.027291066437958488,0.9999999999831212,0.841015250478952,0.999999999990532,0.9999999999435155
treyer_b3_1,0.19320128828033795,0.09363691802534854,-0.29636092053770563,-0.37681171338651004,0.029863303502797558,0.03554673246984706,0.34188279860081794,0.5269445923498097,0.3330249767705751,0.3808303432184365,0.7669902875388821,0.6666665925926009
sim_UD_ALL_b3_1,0.5333757996559143,0.15391738712787628,-0.17759978771209717,-0.43347275257110596,0.07884377021715044,0.06743826629072427,0.3292405969619751,0.2643826086759567,0.4952204747162441,0.47821629908856156,0.9223300926100481,0.7777776913580343
sim_UD_D_HeadOnly_b3_1,0.4029247760772705,0.08904191106557846,-0.1823665052652359,-0.38953834772109985,0.0696402992606163,0.05866648203358054,0.2379913517296314,0.32035235781669613,0.48041936463755186,0.43823680141556287,0.859223296799887,0.8888887901234679
sim_UD_HeadOnly_b3_1,0.6629820466041565,0.12456555664539337,-0.1868503838777542,-0.38498806953430176,0.087204347486794,0.06643113172128796,0.3461332000494003,0.4091526094973087,0.5232809125737647,0.47052793415144645,0.8786407724337827,0.7777776913580343
sim_UD_D_ALL_b3_1,0.5579941868782043,0.22817939519882202,-0.12005127221345901,-0.35683563351631165,0.06912558356747031,0.059978393156826494,0.26333054356276986,0.44682887256145476,0.4677767497786689,0.4484879546650497,0.8737864035253088,0.7777776913580343
treyer_b3_1,0.7327436808010299,0.18653213921645026,0.0005541175496562133,-0.041954859983729144,0.09692490241062551,0.07815929118996637,0.0784789407830186,0.07272842917870245,0.5125762193168536,0.5050843401716612,0.523940225518774,0.49433962170879314
sim_UD_ALL_b3_1,0.9311509906373914,0.18876318386105223,0.028507384575710025,-0.08732512592901405,1.2207394119093091,0.15516906757226903,0.07695201850582324,0.11402730570228513,0.7789634143372853,0.6932647445037367,0.5141811526336746,0.6169811309113563
sim_UD_D_HeadOnly_b3_1,0.9029296792017012,0.18753751001089372,0.029315045805576874,-0.02740275417492576,0.6859534830509573,0.1361812695037262,0.08222343975512018,0.07375217282582093,0.6867378046163347,0.6189735613567444,0.5303446170996204,0.5056603764044144
sim_UD_D_adv_ALL_b3_1,-0.19977825861867285,-0.4859789077431325,-0.7042361370362392,-0.8014651916240993,0.08526163810331468,0.10211863306305628,0.04999002358486195,0.0163589813802328,0.9245426825744884,0.9999999998803685,0.9999999996950291,0.9999999981132075
sim_UD_HeadOnly_b3_1,0.9282470498012022,0.19041721197774572,0.03745726326473071,-0.0973495858437288,1.2136244926300221,0.17091334523030743,0.08449080481091358,0.11630626237333011,0.7679115850732045,0.7012800573392415,0.5529124731464128,0.6150943384620862
sim_UD_D_ALL_b3_1,0.9050105217326815,0.1849915107948126,0.026043819814080837,-0.018879901958739988,0.68506734935485,0.12718768557344876,0.07162202477832587,0.07506926461200109,0.6951219509546029,0.6149060891715629,0.4940530648081571,0.5226415084478462
sim_UD_D_adv_HeadOnly_b3_1,0.304837043850965,-0.16184011529139147,-0.5177291184798333,-0.6762702647699231,0.13902714468189525,0.16651406528656595,0.08151344961449612,0.0266748624796787,0.9999999996189025,0.8471108983314857,0.9999999996950291,0.9999999981132075
treyer_b3_1,0.029310760700540305,0.005500512579000133,-0.04050619566980675,-0.09262520666705482,0.0100861453878894,0.014611480851236952,0.042882825557243515,0.038314630341924845,0.07827988337621866,0.13822817979549343,0.33842144446418065,0.32348596702587007
sim_UD_ALL_b3_1,0.07675375789403915,0.01069110818207264,-0.04915754124522209,-0.12890534102916718,0.04419845480471849,0.04331624758243561,0.06772673860788345,0.1081593676418066,0.3031341107650777,0.3231203386251199,0.4644452716931412,0.5627769563326781
sim_UD_D_HeadOnly_b3_1,0.05964677408337593,0.005971119739115238,-0.05238999053835869,-0.12543798983097076,0.03543399972170591,0.03344146128036082,0.06498155694678426,0.07084951909929514,0.24030612243146457,0.24339850835298335,0.45588235285631373,0.45937961527418075
sim_UD_HeadOnly_b3_1,0.07678786665201187,0.004511423408985138,-0.054577406495809555,-0.14646749198436737,0.04442908353433013,0.04182425804324448,0.0681876978188753,0.1036824739024043,0.3153061224259981,0.3212054021204795,0.47338049134896115,0.5878877391611702
sim_UD_D_ALL_b3_1,0.0659782662987709,0.01035643182694912,-0.04132520779967308,-0.1132606714963913,0.0347294987373054,0.03332967342473566,0.06730438045039773,0.07771538669541478,0.23192419823382476,0.2430457568916022,0.4644452716931412,0.49630723708078694
sim_UD_D_adv_HeadOnly_b3_1,0.3402777314186096,-0.0802665576338768,-0.505991518497467,-0.6834738254547119,0.15473253009617327,0.13989255970716474,0.07346613920331001,0.028121671092510223,0.9999999999271136,0.7210743801289521,0.9999999998138496,0.9999999985228951
treyer_b3_1,0.9821009524070329,0.18275344989004016,-0.004582571844090913,-0.04507979876628019,0.8819761063251571,0.10488898994386295,0.0662646670968408,0.07898674714956644,0.6078216250783542,0.5674794904828887,0.45758298774396805,0.5179055580367202
sim_UD_ALL_b3_1,1.1431580690727179,0.20614834988057026,0.030320077675052758,-0.07625430203371912,1.1716048826140535,0.17321097144452124,0.0639466758653212,0.1168591788293114,0.8286297808994931,0.7486291568039227,0.4526122441207691,0.6224582015012168
