name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
supervised_vit,spec_UD,b1_1,0.0473129865010877,0.010043079709804014,-0.06124069226734317,-0.1561141857473109,0.019401224198186736,0.02514466148481772,0.07591080430439984,0.09626047734041654,0.13782798832814663,0.22157831081326454,0.5087490691532485,0.5435745929932428
supervised_vit,cos2020_UD,b1_1,1.0750529370721273,0.29684766464713574,0.0075492381977359975,-0.1102209237960564,1.1249563216333731,0.1866228822914788,0.1287732964181962,0.1367277855331969,0.6853289673448785,0.6682299710450136,0.6722244314352457,0.6691143244086583
supervised_vit,spec_D,b1_1,0.35947937848985245,0.1597358940294948,-0.25568872643942503,-0.39230316527085574,0.0540174390295243,0.05198191008814176,0.4221053223177773,0.3533148510830869,0.4079555965439545,0.4233726292038069,0.8980582480676784,0.8888887901234679
supervised_vit,cos2020_D,b1_1,0.8516379641034446,0.27003597585762906,0.0064897522654417915,-0.10474320348993005,0.1815467519313764,0.14898932392003839,0.12060663923442304,0.14613021567291976,0.6013719509903308,0.6260318219133829,0.6566026225505939,0.6867924515343539
supervised_vit,spec_UD,b2_1,0.04074152400065262,0.009787354910713404,-0.042877227871143495,-0.12144496965038011,0.01329459397321808,0.016042306009080905,0.043623979409238164,0.04776847353828537,0.10736151602716024,0.16327353355355403,0.37788533127738544,0.4091580496171964
supervised_vit,cos2020_UD,b2_1,1.1903003181407295,0.298307539958278,0.020815490060322305,-0.021736627075191892,1.560036324372453,0.13211865979912063,0.1005595826985308,0.0863349497023456,0.6742733686548582,0.6166125886118867,0.6062129561191634,0.5530388612430502
supervised_vit,spec_D,b2_1,0.33261797588112263,0.08865894033995313,-0.32577525714625916,-0.33019774451548956,0.053934491201202375,0.04428804751725474,0.3659641213301437,0.32025846104424177,0.424915201842456,0.40082009205493585,0.8932038791592045,0.6666665925926009
supervised_vit,cos2020_D,b2_1,0.9608239625427033,0.2657800781810997,0.03813750409406011,-0.027112143627555704,0.23824492534926414,0.11350163323632399,0.10174028517435119,0.10084435466001988,0.60060975586867,0.5805718386672363,0.6026227506548879,0.6188679233606266
supervised_vit,spec_UD,b3_1,0.021339906926169355,0.002893069308846277,-0.028928597234156268,-0.06236695966217833,0.005453756849449214,0.005106973340876323,0.0023090265904087562,0.011637726689321252,0.06042274052037735,0.09327756500235448,0.22431124344298004,0.21861152109510854
supervised_vit,cos2020_UD,b3_1,1.1741393634903512,0.32278450244413276,0.051392103486645295,-0.009096670753845305,0.7327468014577574,0.12187458768589784,0.10823131583253996,0.10894546231843591,0.6220335549974338,0.5794994592167444,0.6144028479935769,0.6105399909280084
supervised_vit,spec_D,b3_1,0.2399477466048448,0.10235462336620513,-0.2300159794556902,-0.25783061368073207,0.039807965703968294,0.03953046957742282,0.34904333694360434,0.2741602358704674,0.3795868022264611,0.37570476659369306,0.8058252388066736,0.5555554938271674
supervised_vit,cos2020_D,b3_1,0.8935124626032692,0.3048056740037458,0.041454788739470255,-0.018112641529578723,0.11612191825576809,0.11188428645763805,0.10397685591109875,0.10749942809871839,0.5270579266284078,0.5623878453687776,0.6102470263463717,0.5754716970274119
