name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
sim_UD_D200_ColorHead_VarRegu_ALL,cos2020_D,b1_1,0.945722167047059,0.23327636711939562,0.0395964815014578,-0.05999738705937834,1.295372540917707,0.18670392814607692,0.0857411121390989,0.0808427953653914,0.7435213411800605,0.6763966980887192,0.5553522413676877,0.5169811311000356
sim_UD200_Multitask_ALL,cos2020_D,b1_1,0.8242737087583141,0.26910079066898773,0.011226418680015943,-0.11686690673057974,0.44960643838466474,0.19020470609428747,0.1565649554038218,0.21371922907252042,0.6756859753522538,0.6606053354874261,0.7151570598611903,0.7660377344037024
sim_UD_D200_ColorHead_VarRegu_HeadOnly,spec_UD,b2_1,0.07181270088282397,0.008353132084373254,-0.05498319302325584,-0.12754236237362104,0.03079509271988517,0.030077945803777994,0.06452508758380993,0.06751386876255064,0.2344752186418021,0.240979641189227,0.4588607594082537,0.4889217127194657
sim_UD200_Multitask_HeadOnly,spec_UD,b2_1,0.04736022701654846,0.008848265677099834,-0.037510824940602316,-0.13296402785182526,0.018878453935338522,0.02123162730676945,0.05106387747014334,0.054179692905816305,0.127405247804125,0.18156621647946147,0.4138123603101615,0.4431314616792741
sim_UD_D200_ColorHead_VarRegu_ALL,spec_UD,b2_1,0.06897406061204421,0.012496629405556615,-0.04930509171108066,-0.11484638697734537,0.028676871971138662,0.026867472525868095,0.06479492317753505,0.06272711147577364,0.21304664721479252,0.22067123562685592,0.45439314958034377,0.46528803476323777
sim_UD200_Multitask_ALL,spec_UD,b2_1,0.04272058153350456,0.0097188121238572,-0.03714293129792527,-0.11913098161044758,0.015373364426986927,0.01910164856984515,0.05045558222654225,0.05121317470232325,0.10911078716405898,0.1700262043857072,0.4007818316454241,0.4283604129566316
sim_UD_D200_ColorHead_VarRegu_HeadOnly,cos2020_UD,b2_1,1.1865566737635553,0.2245270913913094,0.048710425778344314,-0.03125003147871202,1.4355465267900729,0.1933688100981962,0.07897543409773652,0.06175130448005845,0.7901630489688728,0.7073787022178737,0.5587115832475648,0.444532309057584
sim_UD200_Multitask_HeadOnly,cos2020_UD,b2_1,1.11785112271233,0.29121770372926375,0.02635125409135331,-0.03428892368464993,1.3818207204120116,0.16520514082084753,0.13342460540554527,0.12106335974092207,0.7085372852056082,0.6535934747360869,0.670539112644904,0.6452214188519418
sim_UD_D200_ColorHead_VarRegu_ALL,cos2020_UD,b2_1,1.2380732714354867,0.265469652401845,0.048367670363241314,-0.04162189586644585,1.3572609052431852,0.23081271698917732,0.0755111368038788,0.07135599618082426,0.7708706072853716,0.7062357425190159,0.5499630744707346,0.48892905555304284
sim_UD200_Multitask_ALL,cos2020_UD,b2_1,1.0849921647699101,0.25244510899606404,0.0345996250853881,-0.01884534550893996,1.4815638719833653,0.14089519214845692,0.0954154878677868,0.08883136424528405,0.6931269621460837,0.6186434674156422,0.5895870022099492,0.5668210573561443
sim_UD_D200_ColorHead_VarRegu_HeadOnly,spec_D,b2_1,0.3035303386886957,0.0770998573030174,-0.37920141801199486,-0.44697707893359273,0.050944183436910914,0.05317411046218367,0.3561601851481694,0.24119899958139338,0.3977798333648536,0.41978472556648655,0.8932038791592045,0.7777776913580343
sim_UD200_Multitask_HeadOnly,spec_D,b2_1,0.13298940981560944,0.06324095064022266,-0.39193264050255994,-0.40876735061974045,0.0451060499751475,0.05294896792967182,0.38132509743985915,0.20875129967915376,0.3657107615276871,0.42849820582855036,0.9223300926100481,0.7777776913580343
sim_UD_D200_ColorHead_VarRegu_ALL,spec_D,b2_1,0.2620690242263258,0.07538532784544069,-0.2975458908635332,-0.40721015614520334,0.049033304069729125,0.04808404966487644,0.4214395090090491,0.4059997719589891,0.3842121491260524,0.41004612997947404,0.9077669858846263,0.7777776913580343
sim_UD200_Multitask_ALL,spec_D,b2_1,0.18952118818916314,0.11186500851199284,-0.40347444285271034,-0.4077031979119845,0.04171422300088422,0.04791808544148732,0.36674520827389384,0.26664867440540463,0.3613937710880685,0.4136340336167944,0.9223300926100481,0.8888887901234679
sim_UD_D200_ColorHead_VarRegu_HeadOnly,cos2020_D,b2_1,0.9774495922652875,0.20467948725574125,0.04834549544516449,-0.030392250586323312,1.34036215851729,0.16017918535896383,0.08586903012042874,0.06297339971711352,0.7221798777735595,0.651632970373055,0.5943885329080852,0.4716981123175507
sim_UD200_Multitask_HeadOnly,cos2020_D,b2_1,0.8826152090288674,0.24056131962483027,0.02309477437697643,-0.0633134304503675,0.4485025262882022,0.11945416715493004,0.15048559342140788,0.09687954331737068,0.6512957314591099,0.5877497307587332,0.7075327841697064,0.6113207535635458
sim_UD_D200_ColorHead_VarRegu_ALL,cos2020_D,b2_1,1.0281238543484887,0.23847164950295835,0.05919949160120284,-0.02622365419504432,1.5664674573754804,0.17637259570381933,0.08080434981232996,0.06388310394221103,0.7057926826578534,0.6498384973501808,0.5919487646868103,0.4698113198682805
sim_UD200_Multitask_ALL,cos2020_D,b2_1,0.892408224715931,0.19865041498084848,0.03717416243082429,-0.029647408073298253,0.3620056467046783,0.09698278597533061,0.11116004451484003,0.08552385008267352,0.628048780248457,0.5404952744897122,0.627630374922955,0.5716981121288714
sim_UD_D200_ColorHead_VarRegu_HeadOnly,spec_UD,b3_1,0.05722779137999399,0.00892166016769517,-0.0498196565384703,-0.11139043683641599,0.024176769584619527,0.0230469158779633,0.052473351601670264,0.04627012273306933,0.17849854226104236,0.195172344275591,0.3950111689510403,0.4062038398726679
sim_UD200_Multitask_HeadOnly,spec_UD,b3_1,0.03264999876776235,0.005225007946910906,-0.03399024599109743,-0.08425298780913977,0.011617904470046741,0.014264367137105941,0.035271113403293704,0.025950156273255007,0.08571428570803831,0.13666599475223412,0.3112434846777283,0.31757754753681305
sim_UD_D200_ColorHead_VarRegu_ALL,spec_UD,b3_1,0.0546682751236144,0.01107774043354162,-0.04301454256789936,-0.09460966420321237,0.023225260340816983,0.02159376120746763,0.05558225640410606,0.05001927391106629,0.17172011660555975,0.1879661358502335,0.41325390908167275,0.4062038398726679
sim_UD200_Multitask_ALL,spec_UD,b3_1,0.03152683191198685,0.006582849567681796,-0.02834985039834989,-0.07751198234663079,0.009609046381665107,0.012601639538779736,0.03172236101449532,0.026956291422664144,0.07558309037349978,0.12557952025168415,0.2900223379951559,0.3101920231754918
sim_UD_D200_ColorHead_VarRegu_HeadOnly,cos2020_UD,b3_1,1.1007820890858058,0.2516349830163193,0.05473421340949241,-0.021628834563420213,1.548489741716574,0.20903920326013928,0.0774035752306281,0.0985930182416286,0.7316780879598339,0.6722256070170536,0.5246170160339657,0.5811680975722341
sim_UD200_Multitask_HeadOnly,cos2020_UD,b3_1,1.0662857528059784,0.254811363319212,0.047371086818994906,0.020615652507878033,1.532681701319543,0.12268643059090638,0.08521908560351901,0.10903560590744939,0.658474833732936,0.5931157931498311,0.5464693518098576,0.6391775869498882
sim_UD_D200_ColorHead_VarRegu_ALL,cos2020_UD,b3_1,1.1589561638836579,0.2877740742053096,0.07499736228654501,0.0016292925686297284,1.6011833595620817,0.23487325936931847,0.07681992030633167,0.061379119142433866,0.7194578536826206,0.6710495865004602,0.5411672252784453,0.43685042925684303
sim_UD200_Multitask_ALL,cos2020_UD,b3_1,1.1222971556000123,0.2900463248845883,0.04080945199456362,0.045551546453332405,1.508433906253948,0.11857519941213017,0.07887862033919218,0.10265792155401629,0.6394018161455727,0.5853890077476355,0.5254028669305857,0.635562584690716
sim_UD_D200_ColorHead_VarRegu_HeadOnly,spec_D,b3_1,0.2737562333721678,0.07108861680332693,-0.2711033249962274,-0.3893931876685237,0.046390138056568275,0.0482457203571153,0.3878399776764006,0.38450346380717587,0.38513721850597066,0.4044079956922563,0.859223296799887,0.7777776913580343
sim_UD200_Multitask_HeadOnly,spec_D,b3_1,0.16218944994479292,0.09245857316633577,-0.32012844986373945,-0.44190503230745676,0.037485830312784116,0.04245532339174163,0.45474733517440186,0.15332620728906335,0.3493678691491311,0.3915940541303977,0.7961165009897258,0.7777776913580343
sim_UD_D200_ColorHead_VarRegu_ALL,spec_D,b3_1,0.23600301886304606,0.0685946663780353,-0.32254360340962457,-0.4146274052030618,0.04532289634336322,0.041845326868613635,0.4071121006492052,0.4740383218789655,0.37773666346662454,0.3967196307551411,0.8689320346168348,0.6666665925926009
sim_UD200_Multitask_ALL,spec_D,b3_1,0.1650650794651293,0.10459123086937402,-0.2849578155442037,-0.37285944542142285,0.03343576982728243,0.03690799152766735,0.39665530919859404,0.3050599746991878,0.3379586801301392,0.3736545359437957,0.8106796077151476,0.8888887901234679
sim_UD_D200_ColorHead_VarRegu_HeadOnly,cos2020_D,b3_1,0.9165340487528971,0.22350057098875264,0.047192737981697985,-0.04001432094421385,0.779069493203349,0.15815418219957603,0.07783684538258484,0.08661254403583538,0.667682926574816,0.6181361406127364,0.5257700516847301,0.5264150933463866
sim_UD200_Multitask_HeadOnly,cos2020_D,b3_1,0.8079964375849675,0.17607767333434252,0.021016320027478847,0.021753743395267693,0.1542515550930219,0.08879658331056106,0.103694206231827,0.0981392243462971,0.587271341239607,0.5268572795158682,0.5989630983229756,0.65094339499822
sim_UD_D200_ColorHead_VarRegu_ALL,cos2020_D,b3_1,0.9233330541301794,0.2497210169434245,0.06533070384512198,-0.009032990132005527,0.48719478908452074,0.16764999185146529,0.07941766529373782,0.06378367918470655,0.6497713412157884,0.6135901422881217,0.5529124731464128,0.4566037727233891
sim_UD200_Multitask_ALL,cos2020_D,b3_1,0.8866935278410948,0.24782452144075107,0.04075960583394156,0.07096971555925133,0.13900840248775087,0.09888008628371474,0.09805725716427385,0.08759176572194535,0.5518292680823822,0.5477927981160674,0.5980481852399975,0.65094339499822
