name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
sim_100_ViTback_ColorHead_HeadOnly,spec_UD,b1_1,0.04440794994251033,0.010259594759206968,-0.07044888601534317,-0.1594126895728191,0.017731076012487388,0.023602217783575262,0.08312370548732687,0.10702969652119901,0.13323615159378746,0.221275952417795,0.5305286670643096,0.5686853758217351
sim_200_ColorHead_Regularized_HeadOnly,spec_UD,b1_1,0.0439215146057838,0.011245878009387996,-0.06082070318946322,-0.11994221791631185,0.016635333387160306,0.02103600774666648,0.0636957394008341,0.07299133548042877,0.12405247812506906,0.20530135052382073,0.46314221882666745,0.5022156565698439
sim_100_ViTback_ColorHead_ALL,spec_UD,b1_1,0.04705813130837544,0.010416251986313454,-0.06097984055373764,-0.14828700287559768,0.017695780896469303,0.02422962587730071,0.07862175436232156,0.09681784928489841,0.13287172010693354,0.22384599877928613,0.5197319433135271,0.5494830124822998
sim_200_ColorHead_Regularized_ALL,spec_UD,b1_1,0.042845561914675916,0.012190702267787948,-0.05924041771843936,-0.12266183681736074,0.016725038868990252,0.021146595493030725,0.06666341437960933,0.0665459189719129,0.12798833818309122,0.2061076395784062,0.47058823520651744,0.48449039810267297
sim_100_ViTback_ColorHead_HeadOnly,cos2020_UD,b1_1,1.0910082142134827,0.3108178156249196,0.01027780473436786,-0.09836845323810543,1.4716012000907985,0.19671750163263177,0.14196203655744868,0.18457725675411105,0.6885021773505637,0.6797965342784958,0.6949194266063085,0.73136014455878
sim_200_ColorHead_Regularized_HeadOnly,cos2020_UD,b1_1,1.0447050156831472,0.33882320446894854,0.033946237323961494,0.013829679482108115,0.6413254012947729,0.15638257318526372,0.11754115968889324,0.10210868767814002,0.6679438274201137,0.6276596247095245,0.645391883953063,0.63245594212424
sim_100_ViTback_ColorHead_ALL,cos2020_UD,b1_1,1.080774021213316,0.3227073318126358,0.018726675248464705,-0.0883576846047414,1.4819229687034219,0.2173226568643141,0.13242792769136066,0.16128893463113733,0.690460115439178,0.6862103329191936,0.6785017705251141,0.7028355173574992
sim_200_ColorHead_Regularized_ALL,cos2020_UD,b1_1,0.9903841609707453,0.35893604986434147,0.010153856593877636,0.01460747628364076,0.4717448976902639,0.17243728829724747,0.12657927008811842,0.10417098220613849,0.672180400353236,0.6449882161769179,0.6722149633521539,0.6300271124813586
sim_100_ViTback_ColorHead_HeadOnly,spec_D,b1_1,0.11728222776394681,-0.039525098871803055,-0.39700401942840136,-0.5236201627801166,0.043077151034223,0.05011238893031257,0.3677676059633667,0.1433823226639302,0.35460992896866794,0.389031265818026,0.8398058211659911,0.7777776913580343
sim_200_ColorHead_Regularized_HeadOnly,spec_D,b1_1,0.2236360985358905,0.09607307065769732,-0.34415068169140256,-0.3715906559323153,0.044218920699843275,0.04557529255687704,0.39844491147959393,0.4433405787951087,0.3697193955073329,0.42132239855390957,0.8398058211659911,0.7777776913580343
sim_100_ViTback_ColorHead_ALL,spec_D,b1_1,0.12660809202913018,0.004540267398538378,-0.42103665800528284,-0.5090985260876049,0.04710029634797463,0.04792054329652233,0.36254616923263394,0.22028509334493956,0.3900709218655347,0.3880061504930773,0.8883495102507305,0.7777776913580343
sim_200_ColorHead_Regularized_ALL,spec_D,b1_1,0.23685951055710747,0.12302309347606265,-0.3667779066941426,-0.4094103856263098,0.0475386843583305,0.045542372810889735,0.34276426561296647,0.3412764909076869,0.38637064434586166,0.41773449491658915,0.8398058211659911,0.8888887901234679
sim_100_ViTback_ColorHead_HeadOnly,cos2020_D,b1_1,0.8477890355751543,0.2697915460617897,0.007517986054111704,-0.10191804674936972,0.21693881677071816,0.1590135352340731,0.12910658486713805,0.15799220138200706,0.6002286583078397,0.6399090799569435,0.6727660870165398,0.6962264137807049
sim_200_ColorHead_Regularized_HeadOnly,cos2020_D,b1_1,0.8304219112960008,0.2660898589518002,0.029682834881174545,0.03475768356103875,0.17465014638538542,0.1275142474246912,0.12683876345859071,0.16015473813468745,0.5979420729428575,0.5973202535473956,0.6645318692697372,0.8169811305339979
sim_100_ViTback_ColorHead_ALL,cos2020_D,b1_1,0.8373628005556094,0.27941794907060796,0.017099503068210946,-0.08537621238944905,0.20337211197856703,0.17038708537964345,0.12629473675570832,0.13250192117637427,0.6082317070852776,0.637994975399211,0.6669716374910121,0.6566037723460306
sim_200_ColorHead_Regularized_ALL,cos2020_D,b1_1,0.7824965466676496,0.3309200424649479,0.038254955965642504,0.05799064394777896,0.14272050654907562,0.131408680114987,0.14209605286990143,0.1103616149808295,0.5891768290437589,0.5998325157794194,0.6925892038143979,0.7547169797080812
sim_100_ViTback_ColorHead_HeadOnly,spec_UD,b2_1,0.035985619243576926,0.006995348869870955,-0.04188831087485006,-0.12343650389924025,0.009922325482456517,0.012877621563139879,0.04352714217682115,0.04500185318358709,0.09395043731093655,0.15616811126001975,0.3845867460192504,0.4047267350004036
sim_200_ColorHead_Regularized_HeadOnly,spec_UD,b2_1,0.03953401839146072,0.009322420890069377,-0.03908774965827057,-0.10124489426336007,0.01101494412733688,0.0148786069445987,0.04456175636750576,0.035368356835027925,0.09344023322934109,0.15445474701902567,0.36355174974617427,0.3559822742156835
sim_100_ViTback_ColorHead_ALL,spec_UD,b2_1,0.035958543596618694,0.0082089931421119,-0.041230064382453704,-0.11860920814824746,0.009558760549968803,0.01293993626140751,0.04413088991809601,0.034239610973075506,0.09577259474520608,0.15349727876670544,0.3849590468382429,0.37961595217191146
sim_200_ColorHead_Regularized_ALL,spec_UD,b2_1,0.04038851648652069,0.009852460956939573,-0.03812419080007861,-0.0989468219080287,0.011364625732041916,0.014977737675266578,0.04316752914457287,0.03850939406066937,0.09533527696098139,0.15773029630327906,0.35740878623279804,0.3751846375551187
sim_100_ViTback_ColorHead_HeadOnly,cos2020_UD,b2_1,1.1230656196658595,0.3079308425054434,0.026649448746681344,-0.04790209829209826,1.0420909440465012,0.14195322306838984,0.10767365111581179,0.09750393982357268,0.6524491104774592,0.6129806216349378,0.6270616750873236,0.5943289651720329
sim_200_ColorHead_Regularized_HeadOnly,cos2020_UD,b2_1,1.1409160097842843,0.29618066273845695,0.021824537530529632,-0.028311972321850086,1.1214817156061483,0.11209961466930947,0.08804999982747917,0.07221684831356673,0.6530061101061168,0.5797403308888177,0.5631615823007143,0.5298237686099286
sim_100_ViTback_ColorHead_ALL,cos2020_UD,b2_1,1.1293817187479096,0.28964702246198587,0.028825948010893762,-0.0240757757681683,1.0784058023735221,0.14725250265226839,0.11189785755831047,0.09764085840813869,0.6588461668187077,0.6177366564148956,0.6356681626177767,0.6029710799478665
