name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
sim_400_ColorHead_Regularized_HeadOnly,spec_D,b2_1,0.22376360162008055,0.12021278205836684,-0.3494838627239036,-0.471534608507206,0.04303473448903132,0.041432204950229354,0.4537379953175201,0.35651952209620374,0.3928461300052895,0.39825730374256413,0.849514558982939,0.8888887901234679
sim_400_ColorHead_Regularized_ALL,spec_D,b2_1,0.17357131498085066,0.07294853760524342,-0.37748000935502934,-0.4387607680068393,0.03423482312729057,0.03864697091404732,0.30877117462472653,0.3916474546526651,0.3435090964096488,0.3951819577677181,0.8203883455320954,0.8888887901234679
sim_400_ColorHead_Regularized_HeadOnly,cos2020_D,b2_1,0.9562219300178953,0.30159915145113586,-0.0019629854374228982,-0.22532332088129745,0.23515501771645259,0.11435636802223266,0.12329683616396402,0.27850433366396155,0.5941310973345537,0.576623998016913,0.666056724408034,0.781132073997864
sim_400_ColorHead_Regularized_ALL,cos2020_D,b2_1,0.8845035547723576,0.30434796691717414,0.011141673591831101,-0.02572724627141048,0.13909244926054515,0.11032286973649473,0.12121815114283134,0.0839411143066403,0.5541158534473644,0.5596363200670371,0.6456236655548571,0.622641508259167
sim_400_ColorHead_Regularized_HeadOnly,spec_UD,b3_1,0.025603306618892697,0.004603176859198413,-0.02601384896472047,-0.06412142916669211,0.00735036114897606,0.009076338816340703,0.020328216401041065,0.015520012505343291,0.06880466471801715,0.1084458778417433,0.2473938942205149,0.22599704545642976
sim_400_ColorHead_Regularized_ALL,spec_UD,b3_1,0.024739328579428486,0.004944787559722215,-0.02706344088126385,-0.06688015456419122,0.007499428853909993,0.00903028265764102,0.021142675215213826,0.015784946193921866,0.0697521865838373,0.1111671034009692,0.2499999999534624,0.2304283600732225
sim_400_ColorHead_Regularized_HeadOnly,cos2020_UD,b3_1,1.0684364699629343,0.29973244261366205,0.03500105300896844,0.029906400956041787,0.5575110106040773,0.12545743673288032,0.09104491915224573,0.08901142607173666,0.6183202241397171,0.5851339671536755,0.5661250923084501,0.6115567103134005
sim_400_ColorHead_Regularized_ALL,cos2020_UD,b3_1,1.096652579358624,0.2570734368828152,0.03836305395570114,0.021446387136269673,0.5296497749085693,0.11408307210003149,0.08807247870947607,0.09886217774016115,0.6217466157947921,0.5749748501609354,0.556581264551908,0.6330207862272356
sim_400_ColorHead_Regularized_HeadOnly,spec_D,b3_1,0.39554482511915096,0.2497821269112057,-0.23861585817598607,-0.4618538165870857,0.04090834714108605,0.03854571918975551,0.3808440197183815,0.0587045592493273,0.3974714769048808,0.3869810351681286,0.7912621320812518,0.7777776913580343
sim_400_ColorHead_Regularized_ALL,spec_D,b3_1,0.3767028607848471,0.23389080694135067,-0.11805352039203384,-0.4427146126292089,0.040266363555559154,0.041593080012689826,0.2748387984324865,0.25559338963027334,0.39808818982482636,0.4044079956922563,0.7621359186304082,0.8888887901234679
sim_400_ColorHead_Regularized_HeadOnly,cos2020_D,b3_1,0.7132475689474673,0.22559281033104436,-0.01721698596254509,-0.007134936526463775,0.1259332577116015,0.11548834529120065,0.18409737705350293,0.09984534356107122,0.5533536583257037,0.5640626868567935,0.7474839887930821,0.7320754703168387
sim_400_ColorHead_Regularized_ALL,cos2020_D,b3_1,0.7408056619116556,0.24380018668644546,0.057047696461518076,0.04392891644695287,0.10829106349833786,0.10157409746614965,0.17341933804653942,0.11352688830100972,0.5487804875957392,0.5477927981160674,0.7267459589122458,0.7452830174617302
