name,bias1,bias2,bias3,bias4,smad1,smad2,smad3,smad4,oult1,oult2,oult3,oult4
sim=UD_D_400b512_cond=HeadOnly_tune=b1_1_inf=spec_UD,0.08434697240591049,-0.005869819317013025,-0.3052126467227936,-0.29637157917022705,0.06435702515020966,0.08715343540906906,0.09018370371758937,0.15117955414652823,0.43746355681942684,0.548074984854461,0.9467609826979223,0.9985228936506308
sim=UD_D_400b512_cond=ALL_tune=b1_1_inf=spec_UD,0.12696337699890137,-0.025587355718016624,-0.297923743724823,-0.2890658676624298,0.13511868805289268,0.11326319020986557,0.10226657908558845,0.14296297001838684,0.6637755101557015,0.6856984478590153,0.9424795232795086,0.9940915790338382
sim=UD_D_400b512_cond=HeadOnly_tune=b2_1_inf=spec_UD,0.06567583233118057,-0.0028359140269458294,-0.2864544689655304,-0.29818692803382874,0.04929790306538343,0.06591970228180288,0.11403421711921691,0.15302639556527137,0.3427842565347825,0.4694114089664679,0.9357781085376436,0.9999999985228951
sim=UD_D_400b512_cond=ALL_tune=b2_1_inf=spec_UD,0.06971359997987747,-0.005388831719756126,-0.28013792634010315,-0.30940064787864685,0.0602038577735424,0.06353022582158446,0.13015524098575115,0.16530145325660706,0.4056851311657664,0.456712356356747,0.9225614294634099,0.9999999985228951
sim=UD_D_400b512_cond=HeadOnly_tune=b3_1_inf=spec_UD,0.06401747465133667,-0.010522337630391121,-0.24085555970668793,-0.3617260754108429,0.04883540842831135,0.053563791704177854,0.15788627317249773,0.24924416913092134,0.34081632650577137,0.4049586776655433,0.9112062544841387,0.9999999985228951
sim=UD_D_400b512_cond=ALL_tune=b3_1_inf=spec_UD,0.08617856353521347,-0.02079138159751892,-0.11538386344909668,-0.43167921900749207,0.058424177438020704,0.05749705624133348,0.1343052436172962,0.28405020167827605,0.39664723029178955,0.42818988105078665,0.640729709486089,0.9999999985228951
sim=UD_D_400b512_cond=HeadOnly_tune=b1_1_inf=cos2020_UD,0.8271189993574011,0.10684093970304565,-0.17880493329786767,-0.18838454349752443,0.3297018831394253,0.21354466152094378,0.160948691379539,0.08963586176066154,0.9490092157960198,0.7996608904657341,0.8295176958394449,0.989267961986598
sim=UD_D_400b512_cond=ALL_tune=b1_1_inf=cos2020_UD,0.8321332875550385,0.10507944806947855,-0.1758994545469535,-0.1928996457029029,0.33394158538910856,0.21057073939097826,0.1628515228263426,0.08978612001438371,0.9790703169668995,0.8020554382645807,0.8288265257737429,0.9838454585978397
sim=UD_D_400b512_cond=HeadOnly_tune=b2_1_inf=cos2020_UD,0.8151653852383843,0.11262130933358766,-0.16179099970964683,-0.20287198066058815,0.45255076523473786,0.2028698184925596,0.1722673449898556,0.09670414100840125,0.9066941227946749,0.7793993321678007,0.8097862106761179,0.9993221870199208
sim=UD_D_400b512_cond=ALL_tune=b2_1_inf=cos2020_UD,0.8185746586354092,0.10096853796554756,-0.15348283198592758,-0.2127114093597442,0.5052072728429259,0.19444111337629919,0.1863444722696495,0.10161153572193417,0.9184417513263605,0.7733255876523828,0.7944668522335733,0.9997740623023174
sim=UD_D_400b512_cond=HeadOnly_tune=b3_1_inf=cos2020_UD,0.822775665907427,0.09690896376879987,-0.12954042931230886,-0.26282207940781194,0.7156121401664808,0.16849952534865575,0.18371565053234515,0.1268164454183629,0.8580157310053335,0.7320751330663338,0.7711848359108184,0.9999999999435155
sim=UD_D_400b512_cond=ALL_tune=b3_1_inf=cos2020_UD,0.8290683252688102,0.02898373238210464,-0.03309820164703179,-0.2916231186758156,0.528596501828113,0.11611925449737971,0.07476405422635539,0.14017726318748372,0.9234041116544002,0.6573199011922802,0.5222689314271974,0.9999999999435155
sim=UD_D_400b512_cond=HeadOnly_tune=b1_1_inf=spec_D,0.28719562292099,0.022397778928279877,-0.37781140208244324,-0.48431190848350525,0.17501292379796504,0.09849767141640185,0.16199772445857524,0.20179280923604964,0.6416897932033025,0.576114812621161,0.9757281506032615,0.9999998888889013
sim=UD_D_400b512_cond=ALL_tune=b1_1_inf=spec_D,0.2701012194156647,-0.009937581606209278,-0.48861968517303467,-0.49897733330726624,0.22179214264154434,0.13529770326912402,0.13742796887755393,0.12886435636281968,0.7576318221530584,0.7247565347387204,0.9854368884202093,0.9999998888889013
sim=UD_D_400b512_cond=HeadOnly_tune=b2_1_inf=spec_D,0.33198750019073486,0.038426581770181656,-0.3672519326210022,-0.4554654657840729,0.14988316850066183,0.07758432869017123,0.14016660564690828,0.24366809810400009,0.6006783840269262,0.5074320858495991,0.9902912573286833,0.9999998888889013
sim=UD_D_400b512_cond=ALL_tune=b2_1_inf=spec_D,0.2779558300971985,0.012518706731498241,-0.43687283992767334,-0.4724477231502533,0.14331051757782698,0.06970348370075226,0.15783475355207918,0.18695259582996368,0.6793092813199787,0.481804202725882,0.9805825195117354,0.9999998888889013
sim=UD_D_400b512_cond=HeadOnly_tune=b3_1_inf=spec_D,0.38739582896232605,0.06415976583957672,-0.3469617962837219,-0.4445018172264099,0.13676976816952227,0.07118399896770715,0.1754134380340576,0.3197496754646301,0.5821769964285609,0.4920553559753688,0.9805825195117354,0.9999998888889013
sim=UD_D_400b512_cond=ALL_tune=b3_1_inf=spec_D,0.2367173731327057,0.015006992034614086,-0.4496614336967468,-0.4989927113056183,0.1282385321572423,0.06208724012374878,0.1134810439735651,0.18587165586948393,0.6490903482426487,0.4587391079145366,0.9660194127863135,0.9999998888889013
