name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
sim_UD_D400_ColorHead_HeadOnly,spec_UD,b1_1,0.08176592204142837,0.010253814259699966,-0.07177841465516704,-0.1751433232942129,0.041528470877069235,0.0377533544149776,0.0868635099919866,0.12018964543300743,0.31013119531267264,0.2929852852099886,0.5666418465065819,0.5834564245443775
sim_UD_D400_ColorHead_ALL,spec_UD,b1_1,0.07427275987275402,0.014493180338034288,-0.06493202163937006,-0.1457184669605778,0.033348210005972656,0.03333515383162043,0.0789376616901933,0.09929096072301823,0.23637026237344239,0.26572263655181805,0.5426284436815658,0.5347119637596573
sim_UD_D400_ColorHead_HeadOnly,cos2020_UD,b1_1,1.1559219958957683,0.22872447813887845,-0.01298896835108807,-0.14071549589732593,1.1091602201175381,0.17596360030806674,0.08885647287571467,0.13747033477043707,0.8479559801362462,0.7284053822976871,0.5730083887161942,0.6009376411770821
sim_UD_D400_ColorHead_ALL,cos2020_UD,b1_1,1.1383794758533847,0.23541256377307346,0.01662138698579171,-0.035100141700897806,1.227050839661726,0.17906178122580568,0.07839518424813166,0.09544044680105643,0.8258447827562055,0.7205038468588894,0.5197882936571439,0.5893018526553716
sim_UD_D400_ColorHead_HeadOnly,spec_D,b1_1,0.08117798310744415,-0.012896288303059476,-0.461291465036907,-0.46218099076496955,0.05546992415843302,0.0587466746943935,0.2825022220092857,0.260933435877589,0.4030218931843904,0.4325986671283451,0.9660194127863135,0.8888887901234679
sim_UD_D400_ColorHead_ALL,spec_D,b1_1,0.11948514750571855,0.023994460948548426,-0.40150691565581237,-0.4382430031492705,0.05563051244335427,0.05401245934385082,0.41035005590630763,0.2604016460772804,0.4128892999035186,0.40953357231699966,0.932038830426996,0.8888887901234679
sim_UD_D400_ColorHead_HeadOnly,cos2020_D,b1_1,0.9816784290933279,0.2197819375724542,0.005780558306272483,-0.10930852704856674,1.3617887426937478,0.15774478579907641,0.08725242102714832,0.12262054544673254,0.7881097557972143,0.6719703312989628,0.5635864591144902,0.5754716970274119
sim_UD_D400_ColorHead_ALL,cos2020_D,b1_1,0.9571735088202936,0.22615578667687,0.028066912202200256,-0.057586215003160655,1.269333832617301,0.16006446710077166,0.09011392681654354,0.10303165574479213,0.7717225606815082,0.6629979661845917,0.5681610245293807,0.5886792441723033
sim_UD_D400_ColorHead_HeadOnly,spec_UD,b2_1,0.06803730313538557,0.008328859968586773,-0.0512688261171004,-0.13496181845900307,0.030222013508805393,0.031156364977043154,0.07361849463783043,0.07433206786044934,0.2134839649990172,0.24294497075977903,0.5029784064588647,0.4756277688690875
sim_UD_D400_ColorHead_ALL,spec_UD,b2_1,0.06545855819712719,0.013111955671012431,-0.042944348077856825,-0.12251213985423219,0.025099566781423378,0.02878912534324443,0.07231043290317037,0.07312425102436522,0.16093294459468419,0.22918766376591473,0.48827252410866107,0.47710487374135174
