name,inf base,finetune base,"bias [0, 0.6[","bias [0.6, 2[","bias [2, 4[","bias [4, 6[","smad [0, 0.6[","smad [0.6, 2[","smad [2, 4[","smad [4, 6[","oult [0, 0.6[","oult [0.6, 2[","oult [2, 4[","oult [4, 6["
sim_UD_D200_ColorHead_CosDistRegu_HeadOnly,spec_UD,b1_1,0.08795694032403588,0.029967901787624263,-0.13949396076001344,-0.2450575753490627,0.0470216928047196,0.069156293376008,0.13311285901728495,0.2220448931741023,0.33637026236615375,0.48024591813745987,0.7930007444540207,0.8168389943621285
sim_UD_D200_ColorHead_TripleCosRegu_HeadOnly,spec_UD,b1_1,0.05807789508622034,0.009530662343096125,-0.057478073427407496,-0.2670285093569053,0.030506306409106423,0.02914430257067818,0.07266015508072575,0.28533564129448313,0.22594752184942074,0.2262144728771309,0.4925539835270748,0.7680945335774084
sim_UD_D200_ColorHead_CosDistRegu_ALL,spec_UD,b1_1,0.10183824681680934,0.020940786897013085,-0.11147346522628501,-0.20106862152476937,0.045215181522636226,0.06368406958556953,0.13096156099125786,0.16706856941220513,0.32660349851846915,0.45383995159978635,0.7185405806555211,0.7163958630481597
sim_UD_D200_ColorHead_TripleCosRegu_ALL,spec_UD,b1_1,0.058281699644931434,0.00855822243266274,-0.0530316377910975,-0.24122244599053885,0.03044974653171946,0.02921743883316255,0.07552033956419227,0.22116617095287858,0.221865889196657,0.22646643820668885,0.5040953089158422,0.7104874435591028
sim_UD_D200_ColorHead_CosDistRegu_HeadOnly,cos2020_UD,b1_1,1.1805687051464644,0.4301226668336654,-0.04725723715140747,-0.24036578570274936,0.7347308234069316,0.35982686889285403,0.11691957811220514,0.08480952284601566,0.8969719474581074,0.9098006432647566,0.7131928269734971,0.924988703065692
sim_UD_D200_ColorHead_TripleCosRegu_HeadOnly,cos2020_UD,b1_1,1.1267671543285138,0.43926624152579413,0.017404378534965407,-0.25750495039348453,1.5965026128916875,0.21792314260458323,0.10980849458391286,0.2565904191185898,0.7220909428362743,0.6781671082615292,0.6274877388264549,0.8272706732474429
sim_UD_D200_ColorHead_CosDistRegu_ALL,cos2020_UD,b1_1,1.2031255198745943,0.42012016757021514,-0.014657003278256052,-0.08033685763311162,0.7247524117836032,0.3985605669363188,0.14407935727457127,0.12074184408694512,0.8953009485721348,0.879332738234461,0.7304058020344032,0.6532422051144802
sim_UD_D200_ColorHead_TripleCosRegu_ALL,cos2020_UD,b1_1,1.1711686671770656,0.32528275036282656,0.04439400804118023,-0.22564361739348482,1.6700296395189993,0.20098104487417365,0.09401768881126503,0.24570725012414524,0.7280829085384991,0.6739494925132646,0.5874566835142925,0.8197017622673011
sim_UD_D200_ColorHead_CosDistRegu_HeadOnly,spec_D,b1_1,0.08079784297102888,-0.030538206480157835,-0.4616139618951129,-0.46465770776243936,0.05377534383602467,0.07974711453171532,0.16944931211752678,0.3030994325812055,0.388529139565671,0.5074320858495991,0.9660194127863135,0.8888887901234679
sim_UD_D200_ColorHead_TripleCosRegu_HeadOnly,spec_D,b1_1,0.10873193826719302,-0.023063790240512885,-0.3630275600107479,-0.4050604214365945,0.05058914343712828,0.05702519047037109,0.26846353752799124,0.44978214535046673,0.3971631204449081,0.42849820582855036,0.8980582480676784,0.8888887901234679
sim_UD_D200_ColorHead_CosDistRegu_ALL,spec_D,b1_1,0.12351432865427503,-0.01484063649638662,-0.41121009448904156,-0.4569558812532495,0.0599536758022018,0.08081549817828865,0.3081094285208985,0.29299960343518977,0.4529756396999767,0.5074320858495991,0.9514563060608917,0.8888887901234679
sim_UD_D200_ColorHead_TripleCosRegu_ALL,spec_D,b1_1,0.09016068204303562,-0.027578128524955104,-0.3944314209630203,-0.45823199992806646,0.049446345968391266,0.05680030990355426,0.21724271088864316,0.3621901699902811,0.390995991245453,0.42132239855390957,0.9174757237015742,0.9999998888889013
sim_UD_D200_ColorHead_CosDistRegu_HeadOnly,cos2020_D,b1_1,0.9914028708299752,0.4001590277541288,-0.04249495337153283,-0.22075953319053807,0.90863696883253,0.38215527404455707,0.11511760701632387,0.11223853346065644,0.8391768289484844,0.8716353629774333,0.702958218754816,0.911320752997508
